file_scenario,file_period,geo_name,ensmean,ensmax,ensmin
rcp45diff,2050,2658,13.08,15.22,9.48
rcp45diff,2050,2659,12.57,14.32,8.55
rcp45diff,2050,2660,11.54,13.07,8
rcp45diff,2050,2661,14.04,16.68,10.32
rcp45diff,2050,2663,15.5,18.03,11.62
rcp45diff,2050,2665,17.33,20.1,14.48
rcp45diff,2050,2666,16.41,19.54,13.06
rcp45diff,2050,2668,17.79,21.26,14.81
rcp45diff,2050,2669,19.49,22.03,16.91
rcp45diff,2050,2671,18.87,22.08,15.59
rcp45diff,2050,2672,21.79,24.29,19.15
rcp45diff,2050,2675,22.38,23.95,19.84
rcp45diff,2050,2678,15.66,18.15,11.73
rcp45diff,2050,2680,17.52,19.25,14.66
rcp45diff,2050,2681,17.64,19.81,14.98
rcp45diff,2050,2700,16.56,18.67,13.32
rcp45diff,2050,2701,16.07,18.98,12.13
rcp45diff,2050,2702,16.54,18.93,12.65
rcp45diff,2050,2703,16.61,18.89,13.59
rcp45diff,2050,2705,16.73,18.84,13.89
rcp45diff,2050,2706,16.97,18.53,13.94
rcp45diff,2050,2707,16.54,18.2,13.6
rcp45diff,2050,2710,14.35,16.07,11.45
rcp45diff,2050,2711,18.98,20.14,16.91
rcp45diff,2050,2712,14.84,16.36,11.34
rcp45diff,2050,2713,14.22,15.89,10.7
rcp45diff,2050,2714,13.3,14.53,9.67
rcp45diff,2050,2715,19.38,19.78,18.42
rcp45diff,2050,2716,15.93,17.55,12.9
rcp45diff,2050,2717,17.59,17.89,16.78
rcp45diff,2050,2720,4.41,4.76,3.16
rcp45diff,2050,2721,18.81,22.45,15.41
rcp45diff,2050,2722,12.21,13.76,8.94
rcp45diff,2050,2725,15.6,18.54,12.29
rcp45diff,2050,2726,13.59,15.22,9.68
rcp45diff,2050,2727,10.65,12.12,7.78
rcp45diff,2050,2729,10.44,11.51,7.49
rcp45diff,2050,2730,4.18,4.58,2.63
rcp45diff,2050,2731,11.99,13.51,8.71
rcp45diff,2050,2732,13.75,15.37,10.73
rcp45diff,2050,2733,15.01,16.71,12.76
rcp45diff,2050,2734,14.75,15.97,12.76
rcp45diff,2050,2735,14.64,15.56,13.02
rcp45diff,2050,2736,15.25,16.25,13.67
rcp45diff,2050,2737,17.41,17.94,16.36
rcp45diff,2050,2738,17.49,18.08,16.6
rcp45diff,2050,2739,17.7,17.85,16.8
rcp45diff,2050,2745,6.61,6.22,6.71
rcp45diff,2050,2747,7.25,7.04,7.54
rcp45diff,2050,2748,6.75,6.36,7.2
rcp45diff,2050,2749,7.56,7.57,7.6
rcp45diff,2050,2750,7.31,7.1,7.18
rcp45diff,2050,2752,6.71,6.28,6.6
rcp45diff,2050,2753,6.68,7.13,6.79
rcp45diff,2050,2754,7.04,7.58,6.91
rcp45diff,2050,2756,6.62,7.09,6.71
rcp45diff,2050,2757,6.98,7.68,6.93
rcp45diff,2050,2758,5.68,6.21,5.71
rcp45diff,2050,2759,6.5,6.42,6.9
rcp45diff,2050,2760,7.05,6.8,7.55
rcp45diff,2050,2761,6.64,6.4,7.04
rcp45diff,2050,2762,6.57,6.23,6.77
rcp45diff,2050,2763,6.23,6,6.52
rcp45diff,2050,2765,6.89,6.85,7.09
rcp45diff,2050,2766,6.13,6.12,6.41
rcp45diff,2050,2767,6.28,6.25,6.65
rcp45diff,2050,2768,6.23,6,6.52
rcp45diff,2050,2769,6.18,5.75,6.4
rcp45diff,2050,2770,6.79,6.62,7.25
rcp45diff,2050,2773,7.28,6.68,7.35
rcp45diff,2050,2774,6.92,6.85,6.95
rcp45diff,2050,2775,5.38,6.01,5.28
rcp45diff,2050,2776,5.33,5.78,5.47
rcp45diff,2050,2777,6.57,7.02,6.55
rcp45diff,2050,2778,4.68,5.05,4.45
rcp45diff,2050,2779,4.68,5.05,4.45
rcp45diff,2050,2780,3.51,3.6,3.1
rcp45diff,2050,2782,3.76,3.87,3.25
rcp45diff,2050,2783,3.96,4.22,3.67
rcp45diff,2050,2784,4.22,4.46,3.85
rcp45diff,2050,2785,3.93,4.28,3.52
rcp45diff,2050,2786,2.41,2.57,2.15
rcp45diff,2050,2787,3.94,4.15,3.57
rcp45diff,2050,2790,3.31,3.59,2.79
rcp45diff,2050,2791,7.23,8.42,4.91
rcp45diff,2050,2792,11.33,13.85,8.11
rcp45diff,2050,2793,13.06,15.89,9.56
rcp45diff,2050,2794,15.21,18.52,10.95
rcp45diff,2050,2795,5.69,6.38,4.26
rcp45diff,2050,2797,9.94,12.05,7.16
rcp45diff,2050,2798,5.61,6.37,3.8
rcp45diff,2050,2799,6.53,7.31,4.78
rcp45diff,2050,2800,9.78,11.72,6.93
rcp45diff,2050,2803,13.16,15.75,10.02
rcp45diff,2050,2804,17.2,21.32,11.89
rcp45diff,2050,2805,17.99,21.88,12.79
rcp45diff,2050,2806,18.13,22.74,12.49
rcp45diff,2050,2807,14.4,17.32,10.39
rcp45diff,2050,2808,13.07,15.3,9.7
rcp45diff,2050,2809,14.69,17.66,10.94
rcp45diff,2050,2810,17.65,21.57,13.5
rcp45diff,2050,2817,19.26,21.81,13.56
rcp45diff,2050,2818,18.1,22.7,12.6
rcp45diff,2050,2820,15.48,19.12,11.04
rcp45diff,2050,2821,22.59,26.17,16.14
rcp45diff,2050,2822,20.58,23.98,13.89
rcp45diff,2050,2823,24.29,27.77,17.39
rcp45diff,2050,2824,26.76,30.96,18.43
rcp45diff,2050,2825,25.68,29.01,19.66
rcp45diff,2050,2826,25.03,28.14,18.69
rcp45diff,2050,2827,22.85,25.98,15.68
rcp45diff,2050,2828,23.62,27,15.78
rcp45diff,2050,2829,27.87,31.83,19.59
rcp45diff,2050,2830,19.72,23.45,13.72
rcp45diff,2050,2831,27,30.3,21.41
rcp45diff,2050,2832,30.9,32.74,24.71
rcp45diff,2050,2833,31.45,32.32,25.77
rcp45diff,2050,2834,32.2,32.91,26.5
rcp45diff,2050,2835,26.81,28.46,24
rcp45diff,2050,2836,28.75,29.37,28.21
rcp45diff,2050,2838,32.82,33.42,27.43
rcp45diff,2050,2839,31.99,34.36,26.67
rcp45diff,2050,2840,31.61,32.95,30.14
rcp45diff,2050,2842,17.03,19.61,12.86
rcp45diff,2050,2843,9.98,11.3,7.38
rcp45diff,2050,2844,14.94,17.12,11.49
rcp45diff,2050,2845,2.21,2.41,1.54
rcp45diff,2050,2846,6.01,6.44,5.16
rcp45diff,2050,2847,2.5,2.73,1.85
rcp45diff,2050,2848,6.14,6.83,4.77
rcp45diff,2050,2849,6.86,7.51,5.49
rcp45diff,2050,2850,9.06,10.12,6.88
rcp45diff,2050,2852,13.51,15.46,10.38
rcp45diff,2050,2864,15.29,19.23,10.24
rcp45diff,2050,2865,14.27,18.2,10.04
rcp45diff,2050,2866,12.61,15.44,8.95
rcp45diff,2050,2867,14.84,18.8,10.71
rcp45diff,2050,2868,16.15,20.32,11.48
rcp45diff,2050,2869,20.18,23.9,14.37
rcp45diff,2050,2870,18.05,22.43,12.39
rcp45diff,2050,2871,19.67,23.82,15.04
rcp45diff,2050,2873,23.37,27.08,17.91
rcp45diff,2050,2874,21.73,25.51,16.12
rcp45diff,2050,2875,20.26,23.97,14.68
rcp45diff,2050,2876,19.68,23.93,14.04
rcp45diff,2050,2877,21.9,24.36,18.08
rcp45diff,2050,2878,24.65,25.2,23.63
rcp45diff,2050,2879,24.64,25.07,23.99
rcp45diff,2050,2880,27.49,28.17,26.8
rcp45diff,2050,2900,3.98,4.22,3.19
rcp45diff,2050,2902,5.52,6.53,4.62
rcp45diff,2050,2903,5.52,6.53,4.62
rcp45diff,2050,2904,5.52,6.53,4.62
rcp45diff,2050,2905,4.9,5.43,4.01
rcp45diff,2050,2906,4.29,4.33,3.4
rcp45diff,2050,2911,6.77,8.4,5.95
rcp45diff,2050,2912,6.44,7.84,5.53
rcp45diff,2050,2913,6.24,7.25,5.2
rcp45diff,2050,2914,6.35,7.52,5.45
rcp45diff,2050,3000,4.56,5.6,3.6
rcp45diff,2050,3002,4.56,5.6,3.6
rcp45diff,2050,3003,4.47,5.72,3.52
rcp45diff,2050,3004,4.56,5.6,3.6
rcp45diff,2050,3006,4.56,5.6,3.6
rcp45diff,2050,3008,4.47,5.72,3.52
rcp45diff,2050,3011,4.38,5.85,3.45
rcp45diff,2050,3012,4.57,6.17,3.45
rcp45diff,2050,3013,4.38,5.85,3.45
rcp45diff,2050,3015,4.38,5.85,3.45
rcp45diff,2050,3016,4.38,5.85,3.45
rcp45diff,2050,3018,4.35,5.83,3.35
rcp45diff,2050,3019,4.57,6.17,3.45
rcp45diff,2050,3020,4.68,6.32,3.35
rcp45diff,2050,3021,4.85,6.57,3.28
rcp45diff,2050,3022,4.93,6.65,3.1
rcp45diff,2050,3023,4.8,6.47,3.25
rcp45diff,2050,3024,4.76,6.3,3.53
rcp45diff,2050,3025,4.52,6.07,3.43
rcp45diff,2050,3026,4.66,6.27,3.32
rcp45diff,2050,3027,4.34,5.83,3.3
rcp45diff,2050,3028,4.34,5.83,3.3
rcp45diff,2050,3029,4.61,6.22,3.39
rcp45diff,2050,3030,4.47,5.76,3.38
rcp45diff,2050,3031,4.55,6.15,3.35
rcp45diff,2050,3032,4.54,6.33,3.27
rcp45diff,2050,3033,4.76,6.5,3.45
rcp45diff,2050,3034,4.76,6.5,3.45
rcp45diff,2050,3036,4.97,6.69,3.1
rcp45diff,2050,3037,4.99,6.65,3.03
rcp45diff,2050,3038,4.91,6.6,3.17
rcp45diff,2050,3039,4.62,6.57,3.17
rcp45diff,2050,3040,4.62,6.57,3.17
rcp45diff,2050,3041,4.62,6.57,3.17
rcp45diff,2050,3042,4.76,6.5,3.45
rcp45diff,2050,3043,4.95,6.72,3.17
rcp45diff,2050,3044,4.62,6.57,3.17
rcp45diff,2050,3045,4.98,6.7,3.1
rcp45diff,2050,3046,4.87,6.71,2.99
rcp45diff,2050,3047,5.11,6.85,2.8
rcp45diff,2050,3048,5.11,6.85,2.8
rcp45diff,2050,3049,5.14,6.95,2.9
rcp45diff,2050,3051,4.56,5.6,3.6
rcp45diff,2050,3052,4.52,6.12,3.25
rcp45diff,2050,3053,4.56,5.6,3.6
rcp45diff,2050,3054,4.52,6.12,3.25
rcp45diff,2050,3055,4.62,6.57,3.17
rcp45diff,2050,3056,4.49,6.65,2.9
rcp45diff,2050,3057,4.49,6.65,2.9
rcp45diff,2050,3058,4.49,6.65,2.9
rcp45diff,2050,3059,4.91,6.2,2.9
rcp45diff,2050,3060,4.79,6.7,2.8
rcp45diff,2050,3061,5.08,6.75,2.7
rcp45diff,2050,3062,5.08,6.75,2.7
rcp45diff,2050,3063,4.91,6.18,3
rcp45diff,2050,3064,4.73,5.88,2.53
rcp45diff,2050,3065,4.56,5.6,3.6
rcp45diff,2050,3066,4.56,5.6,3.6
rcp45diff,2050,3067,4.56,5.6,3.6
rcp45diff,2050,3068,4.52,6.12,3.25
rcp45diff,2050,3070,4.49,6.65,2.9
rcp45diff,2050,3071,4.49,6.65,2.9
rcp45diff,2050,3072,4.49,6.65,2.9
rcp45diff,2050,3073,4.79,6.7,2.8
rcp45diff,2050,3074,5.05,6.52,2.37
rcp45diff,2050,3075,5.05,6.52,2.37
rcp45diff,2050,3076,5.05,6.52,2.37
rcp45diff,2050,3078,4.5,6.04,3.04
rcp45diff,2050,3079,4.81,6.77,2.95
rcp45diff,2050,3081,4.81,6.77,2.95
rcp45diff,2050,3082,5.05,6.52,2.37
rcp45diff,2050,3083,4.93,6.65,2.66
rcp45diff,2050,3084,5.12,6.9,3
rcp45diff,2050,3085,5.12,6.9,3
rcp45diff,2050,3087,5.07,6.6,2.52
rcp45diff,2050,3088,5.07,6.6,2.52
rcp45diff,2050,3089,4.9,5.75,2.12
rcp45diff,2050,3090,5.03,6.3,2.05
rcp45diff,2050,3091,4.9,5.75,2.12
rcp45diff,2050,3093,5.12,6.9,3
rcp45diff,2050,3094,5.12,6.9,3
rcp45diff,2050,3095,4.9,5.89,2.37
rcp45diff,2050,3096,4.77,5.2,2.2
rcp45diff,2050,3097,4.68,5.15,2.15
rcp45diff,2050,3099,4.11,5.08,1.94
rcp45diff,2050,3101,4.29,5.75,3.05
rcp45diff,2050,3102,4.5,5.83,3.08
rcp45diff,2050,3103,3.82,5,2.65
rcp45diff,2050,3104,4.47,5.95,2.82
rcp45diff,2050,3105,5.12,6.9,3
rcp45diff,2050,3106,4.91,6.03,2.62
rcp45diff,2050,3107,5.12,6.9,3
rcp45diff,2050,3108,4.47,5.95,2.82
rcp45diff,2050,3109,4.35,5.47,2.52
rcp45diff,2050,3111,4.22,5,2.22
rcp45diff,2050,3113,4.69,5.15,2.25
rcp45diff,2050,3114,4.22,5,2.22
rcp45diff,2050,3115,4.66,5.13,2.13
rcp45diff,2050,3116,4.76,5.25,2.2
rcp45diff,2050,3121,4.56,5.6,3.6
rcp45diff,2050,3122,4.19,5.3,3.12
rcp45diff,2050,3123,3.82,5,2.65
rcp45diff,2050,3124,3.82,5,2.65
rcp45diff,2050,3125,3.82,5,2.65
rcp45diff,2050,3126,3.82,5,2.65
rcp45diff,2050,3127,3.82,5,2.65
rcp45diff,2050,3128,3.82,5,2.65
rcp45diff,2050,3129,3.82,5,2.65
rcp45diff,2050,3130,3.78,4.92,2.42
rcp45diff,2050,3131,3.75,4.85,2.2
rcp45diff,2050,3132,3.75,4.85,2.2
rcp45diff,2050,3133,3.75,4.85,2.2
rcp45diff,2050,3134,4.4,5.08,2.22
rcp45diff,2050,3135,3.47,4.52,2.05
rcp45diff,2050,3136,4.1,4.86,2.14
rcp45diff,2050,3137,3.98,4.72,2.05
rcp45diff,2050,3138,3.98,4.72,2.05
rcp45diff,2050,3139,3.41,4.53,1.86
rcp45diff,2050,3140,4.01,4.98,2
rcp45diff,2050,3141,4.56,5.6,3.6
rcp45diff,2050,3142,4.56,5.6,3.6
rcp45diff,2050,3143,4.56,5.6,3.6
rcp45diff,2050,3144,4.19,5.3,3.12
rcp45diff,2050,3145,3.81,5.03,2.75
rcp45diff,2050,3146,3.82,5,2.65
rcp45diff,2050,3147,3.82,5,2.65
rcp45diff,2050,3148,3.81,5.03,2.75
rcp45diff,2050,3149,3.83,4.85,2.6
rcp45diff,2050,3150,3.84,4.8,2.58
rcp45diff,2050,3151,3.78,4.92,2.42
rcp45diff,2050,3152,3.85,4.67,2.45
rcp45diff,2050,3153,3.47,4.52,2.05
rcp45diff,2050,3154,3.19,4.2,1.9
rcp45diff,2050,3155,3.47,4.52,2.05
rcp45diff,2050,3156,3.67,4.64,2.2
rcp45diff,2050,3158,3.78,5,2
rcp45diff,2050,3159,3.44,4.85,1.87
rcp45diff,2050,3160,3.44,4.85,1.87
rcp45diff,2050,3161,4.06,5.22,3.03
rcp45diff,2050,3168,3.88,4.78,2.78
rcp45diff,2050,3170,3.96,4.5,2.7
rcp45diff,2050,3171,3.88,4.78,2.78
rcp45diff,2050,3172,3.89,4.84,2.94
rcp45diff,2050,3173,3.91,4.9,3.1
rcp45diff,2050,3174,3.99,4.73,2.93
rcp45diff,2050,3175,3.81,4.71,2.86
rcp45diff,2050,3177,3.96,4.73,2.77
rcp45diff,2050,3178,3.87,4.75,2.35
rcp45diff,2050,3179,3.96,4.5,2.7
rcp45diff,2050,3180,3.67,4.64,2.2
rcp45diff,2050,3181,4.56,5.6,3.6
rcp45diff,2050,3182,4.56,5.6,3.6
rcp45diff,2050,3183,4.56,5.6,3.6
rcp45diff,2050,3184,4.56,5.6,3.6
rcp45diff,2050,3185,4.56,5.6,3.6
rcp45diff,2050,3195,3.91,4.9,3.1
rcp45diff,2050,3196,3.91,4.9,3.1
rcp45diff,2050,3197,3.76,4.78,2.92
rcp45diff,2050,3198,3.47,4.55,2.55
rcp45diff,2050,3199,3.22,4.02,2.37
rcp45diff,2050,3200,3.47,4.55,2.55
rcp45diff,2050,3201,3.47,4.55,2.55
rcp45diff,2050,3205,4.56,5.6,3.6
rcp45diff,2050,3206,4.56,5.6,3.6
rcp45diff,2050,3207,4.47,5.72,3.52
rcp45diff,2050,3211,4.28,5.48,3.29
rcp45diff,2050,3212,3.99,5.17,3.16
rcp45diff,2050,3213,4.03,5.29,3.06
rcp45diff,2050,3214,3.62,4.8,2.9
rcp45diff,2050,3215,3.37,4.3,2.65
rcp45diff,2050,3216,3.11,3.98,2.48
rcp45diff,2050,3217,2.92,3.82,2.38
rcp45diff,2050,3218,3.58,4.54,2.83
rcp45diff,2050,3219,3.77,4.5,3.4
rcp45diff,2050,3220,3.12,3.8,2.4
rcp45diff,2050,3221,3.57,4.49,2.82
rcp45diff,2050,3222,2.47,3.05,2.18
rcp45diff,2050,3223,2.43,3.25,1.95
rcp45diff,2050,3224,2.75,3.45,2.7
rcp45diff,2050,3225,2.33,2.85,1.93
rcp45diff,2050,3226,2.23,2.45,1.9
rcp45diff,2050,3227,2.61,3.32,2.28
rcp45diff,2050,3228,2.74,3.66,2.28
rcp45diff,2050,3231,2.18,2.73,1.7
rcp45diff,2050,3232,1.66,1.98,1.4
rcp45diff,2050,3233,1.56,1.89,1.32
rcp45diff,2050,3234,1.41,1.75,1.18
rcp45diff,2050,3235,2.39,2.83,1.99
rcp45diff,2050,3236,2.01,2.25,1.69
rcp45diff,2050,3237,1.78,2.16,1.48
rcp45diff,2050,3238,1.69,2.04,1.43
rcp45diff,2050,3239,2.3,2.78,1.88
rcp45diff,2050,3240,3.02,3.95,2.48
rcp45diff,2050,3241,3.37,4.35,2.81
rcp45diff,2050,3242,3.34,4.15,2.85
rcp45diff,2050,3243,2.84,3.58,2.43
rcp45diff,2050,3249,3.13,4.05,2.57
rcp45diff,2050,3250,3.64,4.72,2.92
rcp45diff,2050,3251,4.65,6.04,3.81
rcp45diff,2050,3254,4.23,5.55,3.53
rcp45diff,2050,3260,4.34,5.8,3.59
rcp45diff,2050,3264,3.79,5.26,3.36
rcp45diff,2050,3265,3.79,5.42,3.27
rcp45diff,2050,3266,3.25,4.53,2.63
rcp45diff,2050,3267,3.09,4.52,2.4
rcp45diff,2050,3268,2.8,4.06,2.22
rcp45diff,2050,3269,2.47,3.47,1.93
rcp45diff,2050,3270,2.71,4.17,2.12
rcp45diff,2050,3271,5.27,6.9,4.1
rcp45diff,2050,3272,4.65,6.42,3.72
rcp45diff,2050,3273,4.27,6.02,3.47
rcp45diff,2050,3274,4.26,5.89,3.34
rcp45diff,2050,3276,3.43,5.1,3.09
rcp45diff,2050,3278,3.25,5,2.9
rcp45diff,2050,3279,3.33,5.12,3.04
rcp45diff,2050,3281,3.15,4.84,2.92
rcp45diff,2050,3282,2.93,4.62,2.65
rcp45diff,2050,3283,3.04,4.78,2.68
rcp45diff,2050,3284,3.01,4.82,2.64
rcp45diff,2050,3285,2.74,4.4,2.45
rcp45diff,2050,3286,3.59,5.58,2.98
rcp45diff,2050,3287,3.65,5.4,3.07
rcp45diff,2050,3289,4.22,6.14,3.24
rcp45diff,2050,3292,2.7,4.33,2.12
rcp45diff,2050,3293,4.8,6.23,3.54
rcp45diff,2050,3294,5.18,6.84,3.82
rcp45diff,2050,3300,4.69,6.88,3.44
rcp45diff,2050,3301,4.49,6.57,3.45
rcp45diff,2050,3302,4.34,6.55,3.47
rcp45diff,2050,3303,3.57,5.51,2.96
rcp45diff,2050,3304,3.19,5.07,2.59
rcp45diff,2050,3305,2.27,3.55,2.02
rcp45diff,2050,3309,4.16,6.58,3.35
rcp45diff,2050,3310,4.72,7.14,3.9
rcp45diff,2050,3311,5.31,7.83,4.14
rcp45diff,2050,3312,5.53,8.18,4.08
rcp45diff,2050,3314,6.01,7.98,4.29
rcp45diff,2050,3315,5.81,8.33,4.19
rcp45diff,2050,3317,7.19,10.21,5.05
rcp45diff,2050,3318,7.32,10.54,5.21
rcp45diff,2050,3319,7.72,11.2,5.63
rcp45diff,2050,3321,4.32,5.66,3.32
rcp45diff,2050,3322,5.12,6.62,4.03
rcp45diff,2050,3323,5.29,6.8,4.03
rcp45diff,2050,3324,5.42,6.9,4.12
rcp45diff,2050,3325,5.52,7.04,4.33
rcp45diff,2050,3328,4.19,5.57,3.14
rcp45diff,2050,3329,4.5,6.04,3.36
rcp45diff,2050,3330,4.92,6.48,3.45
rcp45diff,2050,3331,3.95,5.2,2.94
rcp45diff,2050,3332,4.22,5.69,3.08
rcp45diff,2050,3333,4.09,5.47,2.9
rcp45diff,2050,3334,3.6,4.55,2.37
rcp45diff,2050,3335,5.14,7.25,3.27
rcp45diff,2050,3336,5.06,6.95,3.15
rcp45diff,2050,3337,4.82,6.43,3.11
rcp45diff,2050,3338,5.05,6.7,3.53
rcp45diff,2050,3340,4.6,5.9,3.15
rcp45diff,2050,3341,3.94,5.13,2.62
rcp45diff,2050,3342,3.48,4.43,2.18
rcp45diff,2050,3345,3.08,3.9,1.9
rcp45diff,2050,3350,4.08,5.08,2.53
rcp45diff,2050,3351,5.19,6.7,3.47
rcp45diff,2050,3352,4.91,6.22,2.94
rcp45diff,2050,3355,4.43,5.45,2.72
rcp45diff,2050,3356,4.13,5.23,2.56
rcp45diff,2050,3357,3.72,4.83,2.32
rcp45diff,2050,3358,4.31,5.53,2.7
rcp45diff,2050,3360,5.24,6.64,3.4
rcp45diff,2050,3361,5.48,6.95,3.79
rcp45diff,2050,3363,4.64,5.65,2.36
rcp45diff,2050,3364,5.65,7.03,3
rcp45diff,2050,3370,6.51,8.28,2.94
rcp45diff,2050,3371,7.29,9.39,3.57
rcp45diff,2050,3373,5.51,6.72,3.49
rcp45diff,2050,3374,6.86,9.14,4.09
rcp45diff,2050,3375,5.75,7.27,3.82
rcp45diff,2050,3377,6.27,8.08,3.95
rcp45diff,2050,3378,5.61,7.14,3.78
rcp45diff,2050,3379,5.29,6.75,3.74
rcp45diff,2050,3380,7.94,10.16,4.98
rcp45diff,2050,3381,6.67,8.53,4.41
rcp45diff,2050,3384,7.93,10.04,4.95
rcp45diff,2050,3385,8.6,10.52,6.41
rcp45diff,2050,3387,9.53,11.33,7.14
rcp45diff,2050,3388,10.47,11.87,8.88
rcp45diff,2050,3390,10.86,12.35,9.45
rcp45diff,2050,3391,12.56,14.46,10.37
rcp45diff,2050,3392,11.51,13.46,9.74
rcp45diff,2050,3393,12.13,14.17,10.23
rcp45diff,2050,3395,12.91,14.7,10.89
rcp45diff,2050,3396,13.47,15.13,11.44
rcp45diff,2050,3400,9.95,11.9,8.45
rcp45diff,2050,3401,8.82,11.1,7.11
rcp45diff,2050,3407,6.57,9.34,4.37
rcp45diff,2050,3409,8.62,11.24,6.89
rcp45diff,2050,3412,9.28,12.06,7.79
rcp45diff,2050,3413,8.77,11.85,7.07
rcp45diff,2050,3414,11.58,13.31,10.1
rcp45diff,2050,3415,10.32,12.68,8.92
rcp45diff,2050,3418,11.14,12.92,9.68
rcp45diff,2050,3419,10.15,12.73,8.66
rcp45diff,2050,3420,10.66,12.98,8.98
rcp45diff,2050,3423,12.7,14.25,11.18
rcp45diff,2050,3424,13.54,15.02,12.05
rcp45diff,2050,3427,4.91,6.35,2.98
rcp45diff,2050,3428,4.98,6.42,3.03
rcp45diff,2050,3429,4.72,5.75,2.95
rcp45diff,2050,3430,4.6,5.35,2.85
rcp45diff,2050,3431,4.15,5,2.56
rcp45diff,2050,3432,4.56,5.22,2.87
rcp45diff,2050,3433,4.38,5.2,2.65
rcp45diff,2050,3434,4.3,5.5,2.4
rcp45diff,2050,3435,4.45,5.48,2.64
rcp45diff,2050,3437,3.77,4.71,2.42
rcp45diff,2050,3438,3.67,4.75,2.3
rcp45diff,2050,3440,3.61,4.73,2.35
rcp45diff,2050,3441,3.31,4.5,2.15
rcp45diff,2050,3442,3.64,4.67,2.2
rcp45diff,2050,3444,5.52,6.56,3.05
rcp45diff,2050,3446,6.02,7.22,3.18
rcp45diff,2050,3447,6.1,7.35,3.25
rcp45diff,2050,3448,6.87,8.07,3.93
rcp45diff,2050,3450,6.93,8.32,3.98
rcp45diff,2050,3451,6.63,8.05,3.58
rcp45diff,2050,3453,7.45,8.81,4.44
rcp45diff,2050,3458,3.38,4.47,2.16
rcp45diff,2050,3460,4.03,4.91,2.15
rcp45diff,2050,3461,4.83,6.04,2.56
rcp45diff,2050,3462,7.63,9.68,4.06
rcp45diff,2050,3463,8.57,10.48,5.36
rcp45diff,2050,3464,8.29,10.28,5.36
rcp45diff,2050,3465,8.23,10.27,4.85
rcp45diff,2050,3467,7.62,9.42,4.31
rcp45diff,2050,3468,6.37,7.72,3.65
rcp45diff,2050,3469,5.9,7.16,3.58
rcp45diff,2050,3472,9.51,11.37,6.32
rcp45diff,2050,3475,10.17,12.37,7.22
rcp45diff,2050,3477,10.15,12.23,7.68
rcp45diff,2050,3478,8.67,10.57,6.02
rcp45diff,2050,3480,11.59,13.91,9.47
rcp45diff,2050,3482,12.16,14.62,9.69
rcp45diff,2050,3483,12.74,14.89,10.18
rcp45diff,2050,3485,13.46,15.15,11.06
rcp45diff,2050,3487,13.81,15.08,11.66
rcp45diff,2050,3488,14.33,15.24,12.21
rcp45diff,2050,3489,14.8,15.73,13.01
rcp45diff,2050,3490,15.01,16.08,13.45
rcp45diff,2050,3491,14.34,15.58,12.42
rcp45diff,2050,3494,16.63,18.11,15.28
rcp45diff,2050,3496,16.45,17.53,15.27
rcp45diff,2050,3498,16.93,18.4,15.65
rcp45diff,2050,3500,17.24,18.18,16.11
rcp45diff,2050,3501,16.42,17.74,15.07
rcp45diff,2050,3505,17.06,18.08,16
rcp45diff,2050,3506,15.33,16.05,13.63
rcp45diff,2050,3507,15.37,16.65,13.53
rcp45diff,2050,3509,15.46,16.45,13.48
rcp45diff,2050,3512,15.18,15.62,13.63
rcp45diff,2050,3515,9.16,11.18,5.97
rcp45diff,2050,3516,10.42,12.28,7.24
rcp45diff,2050,3517,11.33,13.21,8.35
rcp45diff,2050,3518,11.36,13.43,8.61
rcp45diff,2050,3520,11.8,13.69,9.3
rcp45diff,2050,3521,5.61,6.81,2.93
rcp45diff,2050,3522,6.11,7.18,3.38
rcp45diff,2050,3523,7.68,9.03,4.52
rcp45diff,2050,3525,11.91,14.08,9.31
rcp45diff,2050,3527,12.62,14.74,9.91
rcp45diff,2050,3529,13.08,15.15,10.23
rcp45diff,2050,3530,13.32,15.3,10.51
rcp45diff,2050,3531,13.79,15.44,11.2
rcp45diff,2050,3533,14.49,15.6,12.39
rcp45diff,2050,3537,12.77,14.69,9.83
rcp45diff,2050,3540,13.37,15.08,10.36
rcp45diff,2050,3542,13.48,15.26,10.67
rcp45diff,2050,3544,13.96,15.6,11.62
rcp45diff,2050,3546,15.13,16.26,13.5
rcp45diff,2050,3549,16.02,16.79,14.78
rcp45diff,2050,3550,8.34,10.12,5.48
rcp45diff,2050,3551,8.94,10.67,5.79
rcp45diff,2050,3555,7.71,9.35,4.92
rcp45diff,2050,3556,9.67,11.58,6.6
rcp45diff,2050,3557,8.77,10.5,5.67
rcp45diff,2050,3558,9.63,11.47,6.75
rcp45diff,2050,3559,9.15,10.82,6.22
rcp45diff,2050,3561,10.31,11.93,7.19
rcp45diff,2050,3562,11.47,12.69,8.3
rcp45diff,2050,3563,11.11,12.74,7.69
rcp45diff,2050,3564,11.32,12.61,8.1
rcp45diff,2050,3565,11.25,12.7,8.05
rcp45diff,2050,3566,12.28,13.68,8.96
rcp45diff,2050,3567,12.66,14.38,9.4
rcp45diff,2050,3568,12.98,14.65,9.83
rcp45diff,2050,3570,10.54,12.45,7.34
rcp45diff,2050,3571,11.21,13.16,7.77
rcp45diff,2050,3572,11.19,12.96,7.78
rcp45diff,2050,3573,11.77,13.26,8.51
rcp45diff,2050,3575,12.4,14.18,9.23
rcp45diff,2050,3576,12.56,14.38,9.62
rcp45diff,2050,3579,13.49,15.04,10.75
rcp45diff,2050,3580,13.45,15.16,10.39
