file_grid,file_scenario,file_period,geo_name,cent_lat,cent_long,ensmean,ensmax,ensmin
NARCliM,rcp45,2050,3081,-37.7420823,145.0461533,10.96,13.5,8.27
NARCliM,rcp45,2050,3082,-37.6639907,145.0645172,11.37,13.88,8.02
NARCliM,rcp45,2050,3083,-37.6998159,145.0578378,11.16,13.69,8.15
NARCliM,rcp45,2050,3084,-37.7467117,145.0768891,11.4,13.8,8.4
NARCliM,rcp45,2050,3085,-37.7226873,145.0795117,11.4,13.8,8.4
NARCliM,rcp45,2050,3087,-37.7048587,145.0841962,11.35,13.75,8
NARCliM,rcp45,2050,3088,-37.698362,145.1113185,11.35,13.75,8
NARCliM,rcp45,2050,3089,-37.6679401,145.1567025,10.9,12.97,7.4
NARCliM,rcp45,2050,3090,-37.6674094,145.1123637,11.31,13.7,7.6
NARCliM,rcp45,2050,3091,-37.6375,145.1348638,10.9,12.97,7.4
NARCliM,rcp45,2050,3093,-37.7388136,145.1162204,11.4,13.8,8.4
NARCliM,rcp45,2050,3094,-37.7190203,145.125275,11.4,13.8,8.4
NARCliM,rcp45,2050,3095,-37.7113758,145.1663554,10.87,12.94,7.59
NARCliM,rcp45,2050,3096,-37.6673034,145.1883557,10.49,12.25,7.2
NARCliM,rcp45,2050,3097,-37.6894364,145.2416837,10.05,11.79,6.91
NARCliM,rcp45,2050,3099,-37.5805016,145.2195171,8.36,10.19,5.56
NARCliM,rcp45,2050,3101,-37.8034478,145.0331721,10.22,12.45,8.18
NARCliM,rcp45,2050,3102,-37.790691700000004,145.0523795,10.52,12.65,8.27
NARCliM,rcp45,2050,3103,-37.8094689,145.0804351,9.08,10.8,7.15
NARCliM,rcp45,2050,3104,-37.7917336,145.0842971,10.24,12.3,7.77
NARCliM,rcp45,2050,3105,-37.7686212,145.0869828,11.4,13.8,8.4
NARCliM,rcp45,2050,3106,-37.7540335,145.1486395,10.83,12.9,7.77
NARCliM,rcp45,2050,3107,-37.7638108,145.1122032,11.4,13.8,8.4
NARCliM,rcp45,2050,3108,-37.7847534,145.1239686,10.24,12.3,7.77
NARCliM,rcp45,2050,3109,-37.7788,145.163903,9.86,11.75,7.36
NARCliM,rcp45,2050,3111,-37.7897614,145.1913772,9.48,11.2,6.95
NARCliM,rcp45,2050,3113,-37.7404144,145.2112759,10.27,12,7.15
NARCliM,rcp45,2050,3114,-37.7769895,145.2147787,9.48,11.2,6.95
NARCliM,rcp45,2050,3115,-37.7356411,145.2698031,9.9,11.63,6.82
NARCliM,rcp45,2050,3116,-37.7385873,145.3143212,10.07,11.8,6.95
NARCliM,rcp45,2050,3121,-37.8228937,145.0040523,11.07,13.35,9.25
NARCliM,rcp45,2050,3122,-37.8247541,145.0320118,10.07,12.08,8.2
NARCliM,rcp45,2050,3123,-37.8309813,145.0500269,9.08,10.8,7.15
NARCliM,rcp45,2050,3124,-37.8383569,145.0736766,9.08,10.8,7.15
NARCliM,rcp45,2050,3125,-37.8496481,145.1112665,9.08,10.8,7.15
NARCliM,rcp45,2050,3126,-37.8237125,145.0755279,9.08,10.8,7.15
NARCliM,rcp45,2050,3127,-37.8242362,145.1008629,9.08,10.8,7.15
NARCliM,rcp45,2050,3128,-37.829024,145.1247472,9.08,10.8,7.15
NARCliM,rcp45,2050,3129,-37.8048058,145.12291630000001,9.08,10.8,7.15
NARCliM,rcp45,2050,3130,-37.8232639,145.1510371,8.89,10.6,6.95
NARCliM,rcp45,2050,3131,-37.8273627,145.1740977,8.69,10.4,6.75
NARCliM,rcp45,2050,3132,-37.8181637,145.1990132,8.69,10.4,6.75
NARCliM,rcp45,2050,3133,-37.8475604,145.1927237,8.69,10.4,6.75
NARCliM,rcp45,2050,3134,-37.7918761,145.2371862,9.67,11.4,6.95
NARCliM,rcp45,2050,3135,-37.8217823,145.2489589,7.6,9.2,5.8
NARCliM,rcp45,2050,3136,-37.7912434,145.2816275,8.89,10.55,6.42
NARCliM,rcp45,2050,3137,-37.8188327,145.3164584,8.29,9.9,5.9
NARCliM,rcp45,2050,3138,-37.7813488,145.3256589,8.29,9.9,5.9
NARCliM,rcp45,2050,3139,-37.8125923,145.5442693,6.28,8.09,4.28
NARCliM,rcp45,2050,3140,-37.755649,145.3678105,8.26,10.07,5.8
NARCliM,rcp45,2050,3141,-37.8393002,144.9919353,11.07,13.35,9.25
NARCliM,rcp45,2050,3142,-37.8415292,145.0174753,11.07,13.35,9.25
NARCliM,rcp45,2050,3143,-37.8566632,145.0202309,11.07,13.35,9.25
NARCliM,rcp45,2050,3144,-37.8545153,145.0351239,10.07,12.08,8.2
NARCliM,rcp45,2050,3145,-37.8772685,145.0621411,8.9,10.68,7.05
NARCliM,rcp45,2050,3146,-37.8557943,145.06508,9.08,10.8,7.15
NARCliM,rcp45,2050,3147,-37.8670195,145.0904566,9.08,10.8,7.15
NARCliM,rcp45,2050,3148,-37.8818256,145.1002341,8.9,10.68,7.05
NARCliM,rcp45,2050,3149,-37.8783676,145.1285031,8.88,10.58,6.98
NARCliM,rcp45,2050,3150,-37.8915338,145.1753336,8.81,10.5,6.92
NARCliM,rcp45,2050,3151,-37.8535729,145.1504214,8.89,10.6,6.95
NARCliM,rcp45,2050,3152,-37.8659508,145.2232483,8.85,10.47,6.9
NARCliM,rcp45,2050,3153,-37.8369335,145.2732678,7.6,9.2,5.8
NARCliM,rcp45,2050,3154,-37.8563993,145.3225479,6.52,8,4.85
NARCliM,rcp45,2050,3155,-37.8562632,145.2857422,7.6,9.2,5.8
NARCliM,rcp45,2050,3156,-37.9210006,145.2931691,8.06,9.74,6.14
NARCliM,rcp45,2050,3158,-37.9054677,145.3290848,8.04,10,5.9
NARCliM,rcp45,2050,3159,-37.9210888,145.3905,6.96,9,5.05
NARCliM,rcp45,2050,3160,-37.9313949,145.3542215,6.96,9,5.05
NARCliM,rcp45,2050,3161,-37.8720349,145.0215924,9.62,11.57,7.78
NARCliM,rcp45,2050,3162,-37.8913668,145.0253678,8.73,10.55,6.95
NARCliM,rcp45,2050,3163,-37.8944529,145.0591464,8.73,10.55,6.95
NARCliM,rcp45,2050,3165,-37.9220952,145.0669912,8.73,10.55,6.95
NARCliM,rcp45,2050,3166,-37.9016723,145.0982652,8.73,10.55,6.95
NARCliM,rcp45,2050,3167,-37.9243865,145.094281,8.73,10.55,6.95
NARCliM,rcp45,2050,3168,-37.9159279,145.1321862,8.87,10.55,7
NARCliM,rcp45,2050,3169,-37.9430574,145.1193326,8.73,10.55,6.95
NARCliM,rcp45,2050,3170,-37.9256696,145.1758744,9.01,10.55,7.05
NARCliM,rcp45,2050,3171,-37.9456579,145.1578531,8.87,10.55,7
NARCliM,rcp45,2050,3172,-37.9738513,145.1336584,8.96,10.76,7.27
NARCliM,rcp45,2050,3173,-38.0053728,145.1673301,9.05,10.98,7.55
NARCliM,rcp45,2050,3174,-37.9639235,145.181028,9.09,10.83,7.33
NARCliM,rcp45,2050,3175,-38.0186052,145.2031315,8.78,10.58,7.14
NARCliM,rcp45,2050,3177,-37.9905888,145.2402061,8.94,10.77,7.12
NARCliM,rcp45,2050,3178,-37.924278,145.2438226,8.53,10.28,6.48
NARCliM,rcp45,2050,3179,-37.9016458,145.2185772,9.01,10.55,7.05
NARCliM,rcp45,2050,3180,-37.8905828,145.2493427,8.06,9.74,6.14
NARCliM,rcp45,2050,3181,-37.8527531,144.9975366,11.07,13.35,9.25
NARCliM,rcp45,2050,3182,-37.8629113,144.9802211,11.07,13.35,9.25
NARCliM,rcp45,2050,3183,-37.8676842,145.0003218,11.07,13.35,9.25
NARCliM,rcp45,2050,3184,-37.8807726,144.9855032,11.07,13.35,9.25
NARCliM,rcp45,2050,3185,-37.8861141,145.0061219,11.07,13.35,9.25
NARCliM,rcp45,2050,3188,-37.9379829,145.0145721,8.73,10.55,6.95
NARCliM,rcp45,2050,3189,-37.941445,145.0577865,8.73,10.55,6.95
NARCliM,rcp45,2050,3190,-37.9503703,145.0404258,8.73,10.55,6.95
NARCliM,rcp45,2050,3192,-37.963547,145.0603669,8.83,10.7,7.22
NARCliM,rcp45,2050,3193,-37.9780226,145.0323191,8.94,10.85,7.5
NARCliM,rcp45,2050,3194,-37.9799208,145.0815079,8.94,10.85,7.5
NARCliM,rcp45,2050,3195,-38.0055301,145.1096077,9.05,10.98,7.55
NARCliM,rcp45,2050,3196,-38.0481865,145.1256234,9.05,10.98,7.55
NARCliM,rcp45,2050,3197,-38.0712929,145.1392003,8.7,10.58,7.17
NARCliM,rcp45,2050,3198,-38.1047365,145.138468,8,9.8,6.4
NARCliM,rcp45,2050,3199,-38.1601395,145.138812,7.28,8.83,5.82
NARCliM,rcp45,2050,3200,-38.1239109,145.1638646,8,9.8,6.4
NARCliM,rcp45,2050,3201,-38.0927627,145.1757993,8,9.8,6.4
NARCliM,rcp45,2050,3202,-37.9560527,145.093199,8.83,10.7,7.22
NARCliM,rcp45,2050,3204,-37.9157077,145.0392283,8.73,10.55,6.95
NARCliM,rcp45,2050,3205,-37.8339714,144.9573583,11.07,13.35,9.25
NARCliM,rcp45,2050,3206,-37.84655,144.9612747,11.07,13.35,9.25
NARCliM,rcp45,2050,3207,-37.8333222,144.922201,11.26,13.62,9.32
NARCliM,rcp45,2050,3211,-37.9320061,144.4668764,10.71,13.19,8.69
NARCliM,rcp45,2050,3212,-38.0213933,144.4497876,9.84,12.21,8.03
NARCliM,rcp45,2050,3213,-37.9700107,144.288461,9.37,11.85,7.52
NARCliM,rcp45,2050,3214,-38.0742285,144.3707359,8.71,11,6.9
NARCliM,rcp45,2050,3215,-38.1083063,144.3341659,8.02,10,6.4
NARCliM,rcp45,2050,3216,-38.1876538,144.3096002,7.21,9,5.85
NARCliM,rcp45,2050,3217,-38.251112,144.2980549,6.95,8.69,5.7
NARCliM,rcp45,2050,3218,-38.1155616,144.2170316,8.3,10.41,6.63
NARCliM,rcp45,2050,3220,-38.1554814,144.3482354,7.32,9,5.9
NARCliM,rcp45,2050,3221,-38.1600637,144.1795505,8.21,10.29,6.58
NARCliM,rcp45,2050,3222,-38.2024439,144.5650062,6.11,7.5,5.23
NARCliM,rcp45,2050,3223,-38.1533212,144.6658248,5.73,7.25,4.9
NARCliM,rcp45,2050,3224,-38.1862748,144.4440002,6.88,8.4,6
NARCliM,rcp45,2050,3225,-38.2493311,144.6291966,5.72,7.05,4.85
NARCliM,rcp45,2050,3226,-38.2595535,144.5383585,5.71,6.85,4.8
NARCliM,rcp45,2050,3227,-38.2605905,144.4275733,6.45,7.97,5.47
NARCliM,rcp45,2050,3228,-38.3324306,144.270732,6.75,8.4,5.61
NARCliM,rcp45,2050,3230,-38.380825,144.1543078,6.13,7.8,5
NARCliM,rcp45,2050,3231,-38.452033,144.0603157,4.96,6.25,4.05
NARCliM,rcp45,2050,3232,-38.5338005,143.9243311,3.44,4.43,2.86
NARCliM,rcp45,2050,3233,-38.7573073,143.6114126,3.24,4.15,2.65
NARCliM,rcp45,2050,3234,-38.632575,143.8298753,2.73,3.57,2.25
NARCliM,rcp45,2050,3235,-38.4385873,143.9199636,5.26,6.54,4.36
NARCliM,rcp45,2050,3236,-38.523132,143.7042402,4.11,5.15,3.34
NARCliM,rcp45,2050,3237,-38.6675009,143.4614003,3.88,4.94,3.15
NARCliM,rcp45,2050,3238,-38.7279204,143.4464137,3.55,4.55,2.88
NARCliM,rcp45,2050,3239,-38.5736367,143.4202748,4.94,6.28,3.98
NARCliM,rcp45,2050,3240,-38.253281200000004,144.1386724,6.84,8.74,5.53
NARCliM,rcp45,2050,3241,-38.2602289,143.9306679,7.77,9.72,6.43
NARCliM,rcp45,2050,3242,-38.333603,143.822034,7.58,9.39,6.37
NARCliM,rcp45,2050,3243,-38.4376436,143.7785018,6.47,8.08,5.42
NARCliM,rcp45,2050,3249,-38.3683513,143.5425995,7.28,9.1,6.02
NARCliM,rcp45,2050,3250,-38.340134,143.5839131,8.48,10.57,6.97
NARCliM,rcp45,2050,3251,-38.140947,143.6583491,11.64,14.08,9.76
NARCliM,rcp45,2050,3254,-38.2964845,143.5274925,10.27,12.45,8.65
NARCliM,rcp45,2050,3260,-38.1922689,143.2279608,10.86,13.42,9.04
NARCliM,rcp45,2050,3264,-38.2386259,142.8788357,9.79,12.46,8.35
NARCliM,rcp45,2050,3265,-38.2407972,142.8233564,9.67,12.51,8.15
NARCliM,rcp45,2050,3266,-38.4150893,143.1436519,8.04,10.25,6.62
NARCliM,rcp45,2050,3267,-38.4614467,143.0867797,7.75,10.02,6.33
NARCliM,rcp45,2050,3268,-38.5155336,142.9448486,7.26,9.44,6
NARCliM,rcp45,2050,3269,-38.6332541,143.1138645,6.09,7.83,4.98
NARCliM,rcp45,2050,3270,-38.5880211,142.882184,7.43,9.5,6.25
NARCliM,rcp45,2050,3271,-37.9101273,143.015043,12.93,15.81,10.7
NARCliM,rcp45,2050,3272,-37.9740796,142.8116743,11.48,14.44,9.57
NARCliM,rcp45,2050,3273,-37.9830983,142.6794077,10.32,13.2,8.68
NARCliM,rcp45,2050,3274,-37.9527351,142.5226504,10,12.73,8.34
NARCliM,rcp45,2050,3275,-38.2879989,142.4653843,7.17,9.92,6.05
NARCliM,rcp45,2050,3276,-38.1224133,142.4644532,7.89,10.52,6.75
NARCliM,rcp45,2050,3277,-38.4109594,142.6740657,8.2,10.93,6.95
NARCliM,rcp45,2050,3278,-38.2731917,142.6143145,8.15,11.25,6.88
NARCliM,rcp45,2050,3279,-38.2343969,142.6056682,8.29,11.25,7.12
NARCliM,rcp45,2050,3280,-38.3667434,142.4881841,7.17,9.92,6.05
NARCliM,rcp45,2050,3281,-38.2549812,142.5178652,7.68,10.52,6.56
NARCliM,rcp45,2050,3282,-38.2942884,142.3813632,7.07,9.72,6
NARCliM,rcp45,2050,3283,-38.2320139,142.2782639,7.13,9.82,5.98
NARCliM,rcp45,2050,3284,-38.2661962,142.1434852,7.12,9.83,5.94
NARCliM,rcp45,2050,3285,-38.2611758,141.9603943,6.79,9.37,5.71
NARCliM,rcp45,2050,3286,-38.0334017,142.0181614,7.84,10.64,6.4
NARCliM,rcp45,2050,3287,-38.0542808,142.3031562,8.04,10.72,6.67
NARCliM,rcp45,2050,3289,-37.8968328,142.2740071,9.4,12.32,7.62
NARCliM,rcp45,2050,3292,-38.0658199,141.1098028,6.22,8.52,5.1
NARCliM,rcp45,2050,3293,-37.7325181,142.5454883,11.36,14.01,9.38
NARCliM,rcp45,2050,3294,-37.593695,142.3199291,12.13,14.9,10.1
NARCliM,rcp45,2050,3300,-37.7900666,142.0025497,11.24,14.41,9.21
NARCliM,rcp45,2050,3301,-37.7853718,142.0033167,10.7,13.74,8.87
NARCliM,rcp45,2050,3302,-37.8389374,141.7510481,10.36,13.49,8.58
NARCliM,rcp45,2050,3303,-37.9621853,141.6757469,8.05,10.75,6.63
NARCliM,rcp45,2050,3304,-38.0111297,141.4421037,7.17,9.72,5.9
NARCliM,rcp45,2050,3305,-38.2344982,141.4496322,4.99,6.82,4.13
NARCliM,rcp45,2050,3309,-37.8108817,141.5283925,9.67,12.87,8
NARCliM,rcp45,2050,3310,-37.7301822,141.5651995,11.42,14.79,9.66
NARCliM,rcp45,2050,3311,-37.5789137,141.3017819,13.78,17.35,11.8
NARCliM,rcp45,2050,3312,-37.4931175,141.2297807,14.51,18.16,12.33
NARCliM,rcp45,2050,3314,-37.3883327,142.1560628,14.8,17.84,12.4
NARCliM,rcp45,2050,3315,-37.467595,141.6716532,15.04,18.57,12.65
NARCliM,rcp45,2050,3317,-37.1443991,141.6015564,19.59,23.6,16.64
NARCliM,rcp45,2050,3318,-37.0399325,141.3012009,20.32,24.63,17.43
NARCliM,rcp45,2050,3319,-36.9121115,141.0900601,21.74,26.5,18.78
NARCliM,rcp45,2050,3321,-38.1004085,143.9455455,10.17,12.61,8.24
NARCliM,rcp45,2050,3322,-38.0328257,143.6660353,12.77,15.52,10.53
NARCliM,rcp45,2050,3323,-38.0122186,143.5059351,13.48,16.25,11.14
NARCliM,rcp45,2050,3324,-37.927016,143.3542065,13.53,16.27,11.11
NARCliM,rcp45,2050,3325,-37.8990275,143.1803385,13.63,16.44,11.24
NARCliM,rcp45,2050,3328,-38.0236501,144.0548899,9.61,12.14,7.66
NARCliM,rcp45,2050,3329,-37.9868919,143.8826905,10.27,12.86,8.19
NARCliM,rcp45,2050,3330,-37.9272056,143.7482575,11.62,14.33,9.23
NARCliM,rcp45,2050,3331,-37.9856919,144.1832542,8.77,11.16,6.93
NARCliM,rcp45,2050,3332,-37.9559669,144.096551,9.3,11.91,7.36
NARCliM,rcp45,2050,3333,-37.8714994,144.0370852,8.46,10.87,6.52
NARCliM,rcp45,2050,3334,-37.7568008,144.0592234,6.9,8.87,4.99
NARCliM,rcp45,2050,3335,-37.6968738,144.6596381,12.42,15.62,9.47
NARCliM,rcp45,2050,3336,-37.7059111,144.7040537,12.22,15.2,9.3
NARCliM,rcp45,2050,3337,-37.6282522,144.5857867,11.37,14.13,8.76
NARCliM,rcp45,2050,3338,-37.756062,144.5548558,12.67,15.6,9.96
NARCliM,rcp45,2050,3340,-37.7422582,144.3953929,10.74,13.27,8.38
NARCliM,rcp45,2050,3341,-37.5852446,144.346152,8.36,10.55,6.21
NARCliM,rcp45,2050,3342,-37.6310721,144.2217982,6.78,8.69,4.84
NARCliM,rcp45,2050,3345,-37.5665372,144.1122531,5.53,7.2,3.65
NARCliM,rcp45,2050,3350,-37.5729043,143.8658688,7.88,9.97,5.62
NARCliM,rcp45,2050,3351,-37.6888166,143.2808138,11.95,14.65,9.45
NARCliM,rcp45,2050,3352,-37.5803777,143.7722061,10.42,12.77,7.68
NARCliM,rcp45,2050,3355,-37.5159399,143.7964742,8.68,10.82,6.15
NARCliM,rcp45,2050,3356,-37.5927734,143.828112,8.06,10.21,5.75
NARCliM,rcp45,2050,3357,-37.6519075,143.8972788,6.75,8.85,4.65
NARCliM,rcp45,2050,3358,-37.579503,143.7938201,8.68,10.9,6.28
NARCliM,rcp45,2050,3360,-37.7384968,143.513453,11.63,14.26,9.01
NARCliM,rcp45,2050,3361,-37.7111715,143.3122423,12.87,15.55,10.32
NARCliM,rcp45,2050,3363,-37.3915096,143.8633633,9.16,11.09,6.14
NARCliM,rcp45,2050,3364,-37.3115243,143.9638541,12.14,14.4,8.61
NARCliM,rcp45,2050,3370,-37.2617568,143.8210555,14.32,16.89,10.11
NARCliM,rcp45,2050,3371,-37.2022154,143.6577696,16.74,19.57,12.27
NARCliM,rcp45,2050,3373,-37.4643261,143.3402928,12.02,14.41,9.23
NARCliM,rcp45,2050,3374,-37.1666787,142.8818327,16.01,19.19,12.49
NARCliM,rcp45,2050,3375,-37.3917722,143.1360696,12.95,15.65,10.26
NARCliM,rcp45,2050,3377,-37.2726196,142.9491738,14.51,17.37,11.48
NARCliM,rcp45,2050,3378,-37.5115097,143.0201851,13.31,16.03,10.79
NARCliM,rcp45,2050,3379,-37.5389862,142.6365805,12.49,15.11,10.28
NARCliM,rcp45,2050,3380,-37.0576468,142.7706363,19,22.31,15.14
NARCliM,rcp45,2050,3381,-37.1611174,142.5859757,15.57,18.47,12.55
NARCliM,rcp45,2050,3384,-36.9968322,143.047622,18.6,21.55,14.66
NARCliM,rcp45,2050,3385,-36.874849,142.5880287,21.3,24.48,17.91
NARCliM,rcp45,2050,3387,-36.8258191,142.8696102,23.45,26.55,19.74
NARCliM,rcp45,2050,3388,-36.627591,142.6950312,26.84,30.17,23.57
NARCliM,rcp45,2050,3390,-36.5654092,142.4674632,28.51,31.9,25.47
NARCliM,rcp45,2050,3391,-36.0511933,142.4430999,35.84,39.42,32.03
NARCliM,rcp45,2050,3392,-36.4126631,142.6283835,30.81,34.41,27.33
NARCliM,rcp45,2050,3393,-36.1936128,142.4207732,34,37.71,30.52
NARCliM,rcp45,2050,3395,-35.9130467,142.4181321,37.19,40.82,33.46
NARCliM,rcp45,2050,3396,-35.7089445,142.3520128,39.17,42.76,35.47
NARCliM,rcp45,2050,3400,-36.7189097,142.1962347,25.65,29.53,22.62
NARCliM,rcp45,2050,3401,-36.8353631,142.0988309,23.1,26.78,20.26
NARCliM,rcp45,2050,3407,-37.287499,141.8386264,17.14,20.92,14.23
NARCliM,rcp45,2050,3409,-36.8500041,141.7901796,23.13,27.13,20.37
NARCliM,rcp45,2050,3412,-36.6712986,141.4890436,25.18,29.29,22.69
NARCliM,rcp45,2050,3413,-36.7086461,141.2317213,24.15,28.57,21.49
NARCliM,rcp45,2050,3414,-36.3363973,142.0506688,32.53,36.33,29.47
NARCliM,rcp45,2050,3415,-36.3740814,141.3792389,28.57,32.77,25.82
NARCliM,rcp45,2050,3418,-36.2773336,141.6260467,31.22,35.08,28.33
NARCliM,rcp45,2050,3419,-36.3860179,141.2644697,28.08,32.41,25.33
NARCliM,rcp45,2050,3420,-36.2084426,141.0871888,30.09,34.32,27.06
NARCliM,rcp45,2050,3423,-36.0980965,141.9778587,36.76,40.42,33.5
NARCliM,rcp45,2050,3424,-35.8251436,141.9974609,39.25,42.71,35.99
NARCliM,rcp45,2050,3427,-37.6208071,144.6976237,11.29,13.88,8.52
NARCliM,rcp45,2050,3428,-37.6352259,144.7910361,11.59,14.2,8.72
NARCliM,rcp45,2050,3429,-37.5498803,144.7352632,10.65,12.91,8.07
NARCliM,rcp45,2050,3430,-37.4872537,144.8032829,10.29,12.29,7.74
NARCliM,rcp45,2050,3431,-37.4445689,144.6830118,8.45,10.31,6.19
NARCliM,rcp45,2050,3432,-37.4381099,144.776953,9.68,11.52,7.22
NARCliM,rcp45,2050,3433,-37.401043,144.7764757,8.91,10.65,6.45
NARCliM,rcp45,2050,3434,-37.3516023,144.7471736,8.56,10.5,5.91
NARCliM,rcp45,2050,3435,-37.2264174,144.7385466,8.52,10.39,5.87
NARCliM,rcp45,2050,3437,-37.5015831,144.5466719,7.43,9.38,5.38
NARCliM,rcp45,2050,3438,-37.4523708,144.6152584,6.95,8.92,4.88
NARCliM,rcp45,2050,3440,-37.4284607,144.5558724,6.68,8.75,4.6
NARCliM,rcp45,2050,3441,-37.3929552,144.5931854,5.85,7.75,3.88
NARCliM,rcp45,2050,3442,-37.3327649,144.5519828,6.54,8.32,4.24
NARCliM,rcp45,2050,3444,-37.1352862,144.5286183,11.39,13.3,7.98
NARCliM,rcp45,2050,3446,-37.1872149,144.3465456,12.6,14.78,8.9
NARCliM,rcp45,2050,3447,-37.1413365,144.3490868,12.76,14.97,9.08
NARCliM,rcp45,2050,3448,-37.05147,144.3827251,15.03,17.17,10.91
NARCliM,rcp45,2050,3450,-37.0592857,144.2220478,15.61,17.8,11.55
NARCliM,rcp45,2050,3451,-37.1074424,144.2119579,14.56,16.88,10.5
NARCliM,rcp45,2050,3453,-36.9338726,144.2389108,16.48,18.6,12.33
NARCliM,rcp45,2050,3458,-37.4554116,144.3654204,6.6,8.6,4.61
NARCliM,rcp45,2050,3460,-37.3389528,144.1422012,7.76,9.56,5.1
NARCliM,rcp45,2050,3461,-37.3077003,144.17984,10.03,12.11,6.91
NARCliM,rcp45,2050,3462,-37.1126889,144.0564763,17.66,20.46,12.95
NARCliM,rcp45,2050,3463,-36.9344451,144.0088596,20.11,22.76,15.54
NARCliM,rcp45,2050,3464,-37.0296732,143.8393864,20.12,22.82,15.87
NARCliM,rcp45,2050,3465,-37.0353942,143.6739222,19.39,22.14,14.86
NARCliM,rcp45,2050,3467,-37.0820835,143.4699691,17.38,20.04,13.17
NARCliM,rcp45,2050,3468,-37.2131647,143.4032896,14.04,16.45,10.56
NARCliM,rcp45,2050,3469,-37.1747024,143.2638514,12.76,15.09,9.7
NARCliM,rcp45,2050,3472,-36.8563221,143.6962721,22.53,25.12,17.83
NARCliM,rcp45,2050,3475,-36.7261371,143.5192119,24.39,27.4,19.82
NARCliM,rcp45,2050,3477,-36.6839753,143.2065868,25.43,28.65,21.31
NARCliM,rcp45,2050,3478,-36.8259136,143.2907883,21.24,24.18,17.27
NARCliM,rcp45,2050,3480,-36.349642,142.9392427,31.33,35.13,27.43
NARCliM,rcp45,2050,3482,-36.1374492,142.8434241,33.85,37.69,29.9
NARCliM,rcp45,2050,3483,-35.9132836,142.8837974,36.05,39.71,31.99
NARCliM,rcp45,2050,3485,-35.6960096,142.722387,38.56,42.06,34.53
NARCliM,rcp45,2050,3487,-35.5560047,142.6065682,39.86,43.06,35.92
NARCliM,rcp45,2050,3488,-35.4417957,142.4639131,40.9,43.78,37.01
NARCliM,rcp45,2050,3489,-35.2925823,142.4504951,42.48,45.46,38.72
NARCliM,rcp45,2050,3490,-35.1389159,141.6199118,42.73,46.18,39.28
NARCliM,rcp45,2050,3491,-35.4352345,142.1874313,41.44,44.59,37.77
NARCliM,rcp45,2050,3494,-34.5190833,142.1788785,47.69,51.74,44.23
NARCliM,rcp45,2050,3496,-34.3483543,141.575921,46.36,49.84,43.11
NARCliM,rcp45,2050,3498,-34.2525369,142.1686379,48.23,52.02,44.9
NARCliM,rcp45,2050,3500,-34.2084087,142.1242213,49.34,52.83,46.13
NARCliM,rcp45,2050,3501,-34.6554265,142.2913716,47.43,51.32,43.93
NARCliM,rcp45,2050,3505,-34.1877352,141.8723003,48.56,52.11,45.41
NARCliM,rcp45,2050,3506,-35.1881005,141.3652709,43.28,46.54,39.78
NARCliM,rcp45,2050,3507,-35.0991542,142.0458554,44.15,47.66,40.28
NARCliM,rcp45,2050,3509,-35.1619956,141.764258,43.87,47.12,40
NARCliM,rcp45,2050,3512,-35.1659819,141.1070226,42.96,46.2,39.5
NARCliM,rcp45,2050,3515,-36.8033764,144.0801935,21.45,24.12,16.78
NARCliM,rcp45,2050,3516,-36.6253919,144.0120092,25.33,28.08,20.5
NARCliM,rcp45,2050,3517,-36.4627074,143.8700753,28.53,31.52,23.76
NARCliM,rcp45,2050,3518,-36.4043394,143.6427003,28.82,32,24.18
NARCliM,rcp45,2050,3520,-36.355591,143.7671205,30.45,33.55,26.01
NARCliM,rcp45,2050,3521,-37.113569,144.8589114,11.82,13.87,8.38
NARCliM,rcp45,2050,3522,-37.0482401,144.7809951,12.98,14.9,9.32
NARCliM,rcp45,2050,3523,-36.8500963,144.7372508,17.69,19.83,13.16
NARCliM,rcp45,2050,3525,-36.2488712,143.426189,31.82,35.33,27.4
NARCliM,rcp45,2050,3527,-36.0372862,143.282086,34.59,38.13,30.26
NARCliM,rcp45,2050,3529,-35.8486674,143.1953536,36.3,39.83,31.9
NARCliM,rcp45,2050,3530,-35.7289338,143.158792,37.38,40.88,33.05
NARCliM,rcp45,2050,3531,-35.6209162,142.9624153,39.47,42.76,35.43
NARCliM,rcp45,2050,3533,-35.3824553,142.8012553,41.71,44.76,37.92
NARCliM,rcp45,2050,3537,-36.0522585,143.713357,34.51,37.84,29.77
NARCliM,rcp45,2050,3540,-35.8355182,143.524164,36.46,39.71,31.97
NARCliM,rcp45,2050,3542,-35.6657333,143.4363261,37.07,40.47,32.78
NARCliM,rcp45,2050,3544,-35.4752822,143.1837786,39.48,42.76,35.62
NARCliM,rcp45,2050,3546,-35.0874893,142.9109929,43.78,46.87,40.34
NARCliM,rcp45,2050,3549,-34.788477,142.7768863,46.55,49.75,43.21
NARCliM,rcp45,2050,3550,-36.7580961,144.2929316,19.26,21.57,14.96
NARCliM,rcp45,2050,3551,-36.7588077,144.2904924,21.05,23.49,16.33
NARCliM,rcp45,2050,3555,-36.806377,144.2426558,17.24,19.45,13.35
NARCliM,rcp45,2050,3556,-36.6484033,144.1887828,22.98,25.6,18.32
NARCliM,rcp45,2050,3557,-36.6549161,144.5240727,20.7,23.2,15.84
NARCliM,rcp45,2050,3558,-36.4913639,144.6071073,23.36,25.98,18.54
NARCliM,rcp45,2050,3559,-36.5600522,144.7906529,22.09,24.51,17.33
